id,nombre,apellido,salario_mensual,deudas,retefuente,correo,telefono,cargo
3302,Laura,Sánchez López,1465268,False,1.00,Laura51@correo.com,8854424543,Desarrollador Intermedio
3303,Silvia,García Díaz,11349820,True,1.00,Silvia24@correo.com,1290595380,Desarrollador Intermedio
3304,Javier,Rodríguez López,11815638,True,1.00,Javier41@correo.com,5620319452,Desarrollador Intermedio
3305,Patricia,Díaz García,3522746,False,1.00,Patricia42@correo.com,5768066579,Desarrollador Intermedio
3306,José,García Díaz,13890028,True,1.00,José48@correo.com,2408710555,Desarrollador Intermedio
3307,Elena,Díaz García,3420841,False,1.00,Elena30@correo.com,1573895626,Arquitecto
3308,Carmen,Carvajal Casillas,15101433,True,1.00,Carmen46@correo.com,4559205944,Arquitecto
3309,Laura,Arisizabal Florez,14342356,True,1.00,Laura57@correo.com,7447982200,Desarrollador Junior
3310,Pedro,Ramírez López,5135344,True,1.00,Pedro41@correo.com,3575739652,Desarrollador Avanzado
3311,Laura,Torres Sánchez,10724679,False,1.00,Laura23@correo.com,3452458880,Desarrollador Junior
3312,Silvia,Sánchez García,14185146,True,1.00,Silvia59@correo.com,8854255644,Desarrollador Avanzado
3313,Andrés,Hernández Rodríguez,7436207,True,1.00,Andrés49@correo.com,928575417,Desarrollador Junior
3314,Fernando,Arisizabal Florez,11923335,True,1.00,Fernando34@correo.com,6337608973,Desarrollador Junior
3315,Ricardo,Sánchez López,14828099,True,1.00,Ricardo42@correo.com,9059561058,Desarrollador Junior
3316,Carlos,Hernández Rodríguez,12299670,True,1.00,Carlos49@correo.com,7898005779,Desarrollador Intermedio
3317,Isabel,Rodríguez López,2626135,True,1.00,Isabel50@correo.com,1783409963,Desarrollador Junior
3318,Fernando,Hernández Rodríguez,8150281,False,1.00,Fernando38@correo.com,7121552900,Arquitecto
3319,Carlos,Rodríguez López,13485501,True,1.00,Carlos29@correo.com,2438088480,Desarrollador Junior
3320,Silvia,López González,5323992,False,1.00,Silvia36@correo.com,3205220528,Desarrollador Intermedio
3321,Isabel,Sánchez López,10152226,True,1.00,Isabel43@correo.com,6368453492,Desarrollador Junior
3322,Miguel,López Pérez,17991372,True,1.00,Miguel31@correo.com,4205370135,Arquitecto
3323,Sofía,Pérez García,2350258,False,1.00,Sofía36@correo.com,211933879,Desarrollador Junior
3324,Carlos,Martínez Sánchez,10662574,True,1.00,Carlos48@correo.com,2754712400,Desarrollador Avanzado
3325,Luis,Carvajal Casillas,8041504,True,1.00,Luis38@correo.com,7561737041,Desarrollador Intermedio
3326,Patricia,Díaz Martínez,3529840,False,1.00,Patricia27@correo.com,1214232098,Arquitecto
3327,Carmen,Torres Rodríguez,11688329,True,1.00,Carmen42@correo.com,7352453623,Arquitecto
3328,Luis,López González,17226327,False,1.00,Luis23@correo.com,5997321693,Arquitecto
3329,Fernando,Carvajal Casillas,11937581,False,1.00,Fernando55@correo.com,9738418269,Desarrollador Junior
3330,Juan,González Pérez,1600123,True,1.00,Juan22@correo.com,9143918643,Arquitecto
3331,Pedro,López Pérez,6846957,False,1.00,Pedro56@correo.com,8454142151,Desarrollador Avanzado
3332,Javier,Díaz Martínez,9548975,False,1.00,Javier38@correo.com,8131827982,Arquitecto
3333,Elena,Martínez Sánchez,8949168,False,1.00,Elena43@correo.com,8432737511,Desarrollador Intermedio
3334,José,Díaz García,9556103,True,1.00,José38@correo.com,6060402034,Arquitecto
3335,Andrés,Carvajal Casillas,4104459,False,1.00,Andrés56@correo.com,6966492761,Desarrollador Avanzado
3336,José,Sánchez López,1503645,False,1.00,José55@correo.com,4257463816,Desarrollador Junior
3337,Javier,Ramírez López,13496220,True,1.00,Javier51@correo.com,4003919377,Desarrollador Intermedio
3338,José,Sánchez García,10355370,True,1.00,José55@correo.com,3774292429,Desarrollador Junior
3339,Andrés,Martínez Sánchez,8531325,False,1.00,Andrés57@correo.com,76427270,Desarrollador Junior
3340,Elena,Díaz Martínez,6058489,False,1.00,Elena57@correo.com,2354514106,Desarrollador Junior
3341,Elena,Pérez García,1624313,False,1.00,Elena50@correo.com,8989042591,Arquitecto
3342,Elena,Díaz Martínez,13082431,True,1.00,Elena24@correo.com,1743924197,Desarrollador Intermedio
3343,Lucía,Pérez García,1501694,False,1.00,Lucía23@correo.com,7680792514,Desarrollador Junior
3344,María,Fernández González,7104793,False,1.00,María23@correo.com,6809681676,Desarrollador Avanzado
3345,Ricardo,Pérez García,15299361,True,1.00,Ricardo33@correo.com,3641582695,Desarrollador Intermedio
3346,Patricia,Díaz García,8639017,True,1.00,Patricia31@correo.com,4721388478,Desarrollador Intermedio
3347,Elena,Pérez García,16031207,False,1.00,Elena47@correo.com,8032224453,Desarrollador Junior
3348,Luis,García Díaz,10940621,True,1.00,Luis48@correo.com,1935325120,Arquitecto
3349,Fernando,García Díaz,10910287,False,1.00,Fernando53@correo.com,4536099371,Desarrollador Intermedio
3350,Carlos,Díaz Martínez,10127129,False,1.00,Carlos55@correo.com,6471951850,Desarrollador Intermedio
3351,Silvia,Sánchez García,16231221,True,1.00,Silvia41@correo.com,7543730027,Desarrollador Junior
3352,José,López González,7903257,True,1.00,José57@correo.com,8395607095,Arquitecto
3353,Silvia,López Pérez,10974214,True,1.00,Silvia38@correo.com,1043013488,Desarrollador Intermedio
3354,Carlos,Fernández Pérez,3804418,True,1.00,Carlos58@correo.com,7367909714,Desarrollador Intermedio
3355,Ana,Hernández Rodríguez,13806834,False,1.00,Ana46@correo.com,3228746181,Desarrollador Junior
3356,Pedro,López Pérez,4016985,True,1.00,Pedro58@correo.com,4759893916,Desarrollador Junior
3357,Pedro,Díaz García,16106409,True,1.00,Pedro30@correo.com,2062276333,Desarrollador Junior
3358,Pedro,Gómez Pérez,4262681,True,1.00,Pedro38@correo.com,9621903797,Desarrollador Intermedio
3359,José,Gómez Pérez,13612531,False,1.00,José35@correo.com,4405093598,Desarrollador Junior
3360,Elena,Fernández Pérez,2284998,True,1.00,Elena22@correo.com,8424306891,Desarrollador Intermedio
3361,Andrés,Pérez García,16013296,True,1.00,Andrés25@correo.com,4179494857,Arquitecto
3362,Lucía,González Pérez,10822865,False,1.00,Lucía33@correo.com,4027241093,Arquitecto
3363,Ana,Sánchez García,10712791,True,1.00,Ana27@correo.com,6624247330,Desarrollador Junior
3364,Carlos,Sánchez García,10540689,True,1.00,Carlos57@correo.com,6962397506,Desarrollador Avanzado
3365,Carlos,Gómez Pérez,6222926,True,1.00,Carlos33@correo.com,3282955484,Desarrollador Intermedio
3366,Ana,González Pérez,11342041,False,1.00,Ana57@correo.com,5979658909,Arquitecto
3367,Sofía,Torres Rodríguez,6403079,False,1.00,Sofía32@correo.com,4082776551,Desarrollador Intermedio
3368,Andrés,Ramírez López,13025299,True,1.00,Andrés46@correo.com,9033772373,Desarrollador Avanzado
3369,Luis,Martínez Sánchez,13970589,True,1.00,Luis29@correo.com,7347122890,Arquitecto
3370,Pedro,Fernández González,9263318,False,1.00,Pedro37@correo.com,6620483403,Desarrollador Avanzado
3371,José,Ramírez López,2766934,True,1.00,José32@correo.com,1260327732,Desarrollador Intermedio
3372,Ana,Díaz Martínez,16915307,False,1.00,Ana56@correo.com,5943599234,Desarrollador Junior
3373,Fernando,Carvajal Casillas,6148240,False,1.00,Fernando53@correo.com,1213682598,Desarrollador Avanzado
3374,Carmen,Fernández González,2170482,False,1.00,Carmen31@correo.com,9188578152,Arquitecto
3375,Isabel,Hernández Rodríguez,14051312,True,1.00,Isabel28@correo.com,9766283364,Desarrollador Intermedio
3376,José,Fernández Pérez,11064664,True,1.00,José38@correo.com,9503250826,Arquitecto
3377,Ana,García Díaz,4308197,True,1.00,Ana31@correo.com,5015974919,Arquitecto
3378,María,Martínez Sánchez,3325468,False,1.00,María40@correo.com,153386107,Desarrollador Junior
3379,Luis,Carvajal Casillas,13416058,False,1.00,Luis28@correo.com,5252844291,Desarrollador Junior
3380,Isabel,López González,11402878,False,1.00,Isabel39@correo.com,3445113903,Desarrollador Avanzado
3381,Pedro,Pérez García,6245728,True,1.00,Pedro40@correo.com,1207038999,Arquitecto
3382,Ana,García Díaz,14619735,True,1.00,Ana50@correo.com,6721100149,Desarrollador Avanzado
3383,Carlos,Carvajal Casillas,13850906,True,1.00,Carlos27@correo.com,2848170339,Arquitecto
3384,Ana,Ramírez López,9133438,False,1.00,Ana46@correo.com,8891379835,Desarrollador Avanzado
3385,Isabel,Fernández González,7670233,False,1.00,Isabel30@correo.com,7604865372,Desarrollador Avanzado
3386,Isabel,García Díaz,3470777,True,1.00,Isabel37@correo.com,2582817156,Desarrollador Junior
3387,Javier,Díaz Martínez,4048076,True,1.00,Javier40@correo.com,5370628803,Desarrollador Avanzado
3388,Andrés,Pérez García,2452494,True,1.00,Andrés31@correo.com,4239952769,Desarrollador Intermedio
3389,Patricia,Díaz García,13120418,True,1.00,Patricia22@correo.com,1169681698,Desarrollador Avanzado
3390,Lucía,López Pérez,10297108,True,1.00,Lucía32@correo.com,2419488160,Desarrollador Junior
3391,Fernando,Torres Sánchez,17424402,False,1.00,Fernando54@correo.com,7480494507,Desarrollador Junior
3392,José,Torres Sánchez,13533593,True,1.00,José57@correo.com,5232296255,Arquitecto
3393,Patricia,Rodríguez López,17955447,False,1.00,Patricia39@correo.com,618531074,Desarrollador Avanzado
3394,Isabel,Sánchez López,13024387,True,1.00,Isabel31@correo.com,5820749114,Desarrollador Junior
3395,Fernando,López González,8418201,True,1.00,Fernando44@correo.com,8227675370,Desarrollador Junior
3396,Carlos,López Pérez,4078885,True,1.00,Carlos32@correo.com,594077619,Desarrollador Intermedio
3397,Carlos,Torres Rodríguez,5923195,False,1.00,Carlos48@correo.com,3839715125,Desarrollador Intermedio
3398,Miguel,Ramírez López,2147525,False,1.00,Miguel39@correo.com,16815812,Desarrollador Junior
3399,María,Sánchez García,15336172,False,1.00,María40@correo.com,5348503164,Desarrollador Junior
3400,Carmen,Díaz García,11995791,True,1.00,Carmen57@correo.com,6326430030,Desarrollador Intermedio
3401,Silvia,Hernández Rodríguez,4197034,True,1.00,Silvia41@correo.com,4026526087,Desarrollador Junior
3402,Isabel,Sánchez López,14711370,False,1.00,Isabel38@correo.com,2682834455,Desarrollador Junior
3403,Isabel,Fernández Pérez,13001470,True,1.00,Isabel40@correo.com,7715985060,Desarrollador Avanzado
3404,Isabel,Sánchez García,10554535,True,1.00,Isabel28@correo.com,1008827298,Desarrollador Avanzado
3405,Carlos,Pérez García,10555449,False,1.00,Carlos43@correo.com,3974081105,Desarrollador Avanzado
3406,Fernando,Sánchez López,7119074,False,1.00,Fernando54@correo.com,3307808996,Desarrollador Avanzado
3407,Isabel,López Pérez,16428496,False,1.00,Isabel28@correo.com,2507705752,Desarrollador Junior
3408,José,Arisizabal Florez,13082850,False,1.00,José46@correo.com,5886845227,Desarrollador Avanzado
3409,Ana,Rodríguez López,5233928,False,1.00,Ana53@correo.com,1802557146,Desarrollador Intermedio
3410,Andrés,López González,16863252,False,1.00,Andrés54@correo.com,9633341516,Desarrollador Intermedio
3411,Andrés,Fernández Pérez,16304696,True,1.00,Andrés27@correo.com,114410043,Desarrollador Avanzado
3412,Elena,Martínez Sánchez,1899472,True,1.00,Elena30@correo.com,6891459667,Arquitecto
3413,Ricardo,Arisizabal Florez,12003528,True,1.00,Ricardo40@correo.com,4204032756,Arquitecto
3414,Carlos,Hernández Rodríguez,12272890,True,1.00,Carlos32@correo.com,9231899065,Arquitecto
3415,Ricardo,Torres Sánchez,17978158,True,1.00,Ricardo31@correo.com,2966776194,Desarrollador Avanzado
3416,Isabel,Fernández González,13262145,False,1.00,Isabel25@correo.com,4556957765,Arquitecto
3417,Laura,García Díaz,4643648,False,1.00,Laura52@correo.com,2733413157,Desarrollador Intermedio
3418,Luis,Díaz García,16915684,False,1.00,Luis25@correo.com,3853939729,Desarrollador Intermedio
3419,Pedro,García Díaz,6909102,True,1.00,Pedro42@correo.com,6471544850,Desarrollador Avanzado
3420,María,Ramírez López,12782886,True,1.00,María23@correo.com,2073539559,Desarrollador Junior
3421,Luis,Sánchez García,17701563,True,1.00,Luis26@correo.com,3755353190,Desarrollador Junior
3422,Andrés,González Pérez,12022882,False,1.00,Andrés55@correo.com,2155110723,Desarrollador Intermedio
3423,Elena,Fernández González,16916366,True,1.00,Elena46@correo.com,2786726617,Desarrollador Intermedio
3424,Andrés,Fernández González,16763894,False,1.00,Andrés32@correo.com,1013934195,Desarrollador Junior
3425,Pedro,Fernández González,16131984,False,1.00,Pedro54@correo.com,9518536912,Desarrollador Intermedio
3426,Lucía,Ramírez López,7611290,True,1.00,Lucía44@correo.com,9875168470,Desarrollador Avanzado
3427,Luis,López Pérez,16656762,True,1.00,Luis29@correo.com,2672040591,Desarrollador Avanzado
3428,Juan,Fernández González,3400710,True,1.00,Juan27@correo.com,1546886203,Arquitecto
3429,Ana,Ramírez López,2796530,False,1.00,Ana34@correo.com,1965824239,Desarrollador Junior
3430,José,García Díaz,2359589,True,1.00,José39@correo.com,1197187866,Desarrollador Junior
3431,Isabel,Arisizabal Florez,8321371,True,1.00,Isabel59@correo.com,6653694118,Arquitecto
3432,Patricia,Hernández Rodríguez,3584381,False,1.00,Patricia46@correo.com,243927983,Desarrollador Avanzado
3433,Ana,Gómez Pérez,12007081,True,1.00,Ana34@correo.com,5843012968,Arquitecto
3434,Silvia,Fernández Pérez,6592412,True,1.00,Silvia36@correo.com,7510914676,Arquitecto
3435,Ana,Hernández Rodríguez,6938875,False,1.00,Ana44@correo.com,338179076,Desarrollador Intermedio
3436,Elena,Fernández González,16905443,False,1.00,Elena51@correo.com,2564933407,Desarrollador Junior
3437,Patricia,Fernández Pérez,14242473,True,1.00,Patricia53@correo.com,5723378154,Arquitecto
3438,Lucía,González Pérez,17864061,True,1.00,Lucía49@correo.com,7198316106,Desarrollador Avanzado
3439,Ricardo,González Pérez,16494512,False,1.00,Ricardo55@correo.com,2240272718,Desarrollador Intermedio
3440,Carlos,Díaz García,17713381,True,1.00,Carlos44@correo.com,8033871122,Desarrollador Intermedio
3441,Juan,García Díaz,5671647,True,1.00,Juan55@correo.com,3510238806,Arquitecto
3442,Pedro,Carvajal Casillas,10632629,True,1.00,Pedro47@correo.com,1535349310,Desarrollador Avanzado
3443,Lucía,Fernández Pérez,16386992,True,1.00,Lucía22@correo.com,5943619953,Arquitecto
3444,Patricia,García Díaz,13122570,False,1.00,Patricia36@correo.com,422419855,Desarrollador Intermedio
3445,Javier,López González,6296573,True,1.00,Javier44@correo.com,5607188767,Desarrollador Intermedio
3446,Silvia,López Pérez,5357583,False,1.00,Silvia37@correo.com,5725110100,Desarrollador Avanzado
3447,Isabel,Díaz García,15028741,False,1.00,Isabel38@correo.com,5436472503,Desarrollador Avanzado
3448,Sofía,Ramírez López,8233979,False,1.00,Sofía49@correo.com,507909805,Desarrollador Junior
3449,Pedro,Fernández González,16948601,True,1.00,Pedro55@correo.com,5045238085,Desarrollador Intermedio
3450,Pedro,López González,8603948,False,1.00,Pedro38@correo.com,7391448789,Desarrollador Junior
3451,María,Carvajal Casillas,12428795,True,1.00,María35@correo.com,7291161813,Arquitecto
3452,Carmen,López González,1530775,False,1.00,Carmen43@correo.com,9946583442,Desarrollador Intermedio
3453,Laura,González Pérez,12404864,False,1.00,Laura24@correo.com,4061173737,Desarrollador Intermedio
3454,José,Arisizabal Florez,12027012,False,1.00,José30@correo.com,2328072858,Arquitecto
3455,Luis,López González,1613727,True,1.00,Luis44@correo.com,2971099517,Desarrollador Avanzado
3456,Fernando,Martínez Sánchez,12930314,False,1.00,Fernando30@correo.com,7793383430,Desarrollador Intermedio
3457,Elena,Pérez García,1910797,True,1.00,Elena38@correo.com,1522774178,Arquitecto
3458,Ana,Hernández Rodríguez,12223592,False,1.00,Ana28@correo.com,2130823042,Desarrollador Junior
3459,José,Hernández Rodríguez,9754210,False,1.00,José47@correo.com,2125944584,Desarrollador Junior
3460,Isabel,Carvajal Casillas,5900644,True,1.00,Isabel29@correo.com,6958815518,Desarrollador Avanzado
3461,Silvia,Hernández Rodríguez,8944344,True,1.00,Silvia58@correo.com,5219943962,Arquitecto
3462,José,López González,2229039,False,1.00,José45@correo.com,6345982816,Arquitecto
3463,Laura,Díaz Martínez,1406073,False,1.00,Laura33@correo.com,1651210264,Desarrollador Avanzado
3464,Sofía,Ramírez López,1194343,False,1.00,Sofía43@correo.com,2788276446,Desarrollador Avanzado
3465,Fernando,García Díaz,12819727,True,1.00,Fernando51@correo.com,2751627262,Arquitecto
3466,Patricia,Martínez Sánchez,16723102,False,1.00,Patricia33@correo.com,3767843525,Desarrollador Intermedio
3467,Ricardo,Carvajal Casillas,12292090,False,1.00,Ricardo32@correo.com,4277216539,Desarrollador Junior
3468,Elena,Rodríguez López,6069747,True,1.00,Elena50@correo.com,6795494650,Desarrollador Junior
3469,Sofía,González Pérez,3553766,False,1.00,Sofía59@correo.com,6502913743,Arquitecto
3470,Javier,Sánchez García,17969995,False,1.00,Javier59@correo.com,5212172887,Desarrollador Junior
3471,Ana,Pérez García,10023942,False,1.00,Ana33@correo.com,4190251730,Desarrollador Junior
3472,Fernando,López González,5573684,False,1.00,Fernando57@correo.com,3926531728,Desarrollador Avanzado
3473,Lucía,Rodríguez López,10554153,False,1.00,Lucía40@correo.com,5937755852,Desarrollador Intermedio
3474,Isabel,Torres Sánchez,8198864,True,1.00,Isabel30@correo.com,9163131348,Desarrollador Avanzado
3475,Fernando,López Pérez,8285853,True,1.00,Fernando40@correo.com,1621740153,Desarrollador Junior
3476,Laura,Sánchez López,5145184,True,1.00,Laura53@correo.com,5065409830,Desarrollador Junior
3477,María,Díaz Martínez,13355050,False,1.00,María42@correo.com,2869978935,Desarrollador Avanzado
3478,Laura,González Pérez,5789946,False,1.00,Laura29@correo.com,5082097974,Desarrollador Junior
3479,Sofía,Sánchez García,10699747,True,1.00,Sofía48@correo.com,9565678448,Arquitecto
3480,Andrés,González Pérez,7627105,True,1.00,Andrés47@correo.com,7577922638,Desarrollador Intermedio
3481,Pedro,López Pérez,4428347,True,1.00,Pedro56@correo.com,6096227192,Desarrollador Junior
3482,María,Díaz García,15782536,False,1.00,María60@correo.com,5818007120,Desarrollador Junior
3483,Sofía,Díaz García,13665016,False,1.00,Sofía55@correo.com,4036009094,Desarrollador Avanzado
3484,Javier,Martínez Sánchez,5849072,False,1.00,Javier32@correo.com,569069303,Arquitecto
3485,Ana,Carvajal Casillas,6688203,True,1.00,Ana54@correo.com,6133348615,Desarrollador Intermedio
